beginpoint,endpoint,predicted_route_slack
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[62]/CDN,6.812792659873912
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[62]/D,-2.0064677643345443
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[63]/CDN,6.814219939881621
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[63]/D,-2.1050920485381632
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[6]/CDN,6.802801699819955
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[6]/D,-2.080585103331581
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[7]/CDN,6.802801699819955
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[7]/D,-2.094103969165373
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[8]/CDN,6.805656259835372
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[8]/D,-2.084878149991209
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[9]/CDN,6.801374419812246
cs_registers_i_mcountinhibit_q_reg[0]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[9]/D,-1.804692386210014
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[9]/SE,-1.9851989841679827
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[9]/SI,-1.95388188964326
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[0]/CDN,6.908420420390366
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[0]/D,-2.445120221079853
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[0]/SE,-1.7806338705307927
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[0]/SI,-1.8165083107774556
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[10]/CDN,6.789956179750581
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[10]/D,-2.1056187924042704
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[11]/CDN,6.789956179750581
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[11]/D,-2.109779770229389
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[12]/CDN,6.789956179750581
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[12]/D,-2.1050662252762007
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[13]/CDN,6.789956179750581
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[13]/D,-2.111211164306335
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[14]/CDN,6.788528899742872
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[14]/D,-2.1090801620305153
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[15]/CDN,6.789956179750581
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[15]/D,-2.111361821096128
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[16]/CDN,6.788528899742872
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[16]/D,-2.24158875313373
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[17]/CDN,6.788528899742872
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[17]/D,-2.114066827995964
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[18]/CDN,6.788528899742872
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[18]/D,-2.1244814254012563
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[19]/CDN,6.788528899742872
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[19]/D,-2.1199366686325143
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[1]/CDN,6.9069931403826565
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[1]/D,-1.9525145289820105
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[20]/CDN,6.788528899742872
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[20]/D,-2.1194540981640775
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[21]/CDN,6.788528899742872
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[21]/D,-2.369923929318738
/rst_ni,load_store_unit_i_rdata_q_reg[11]/CDN,6.874165700205367
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[22]/CDN,6.788528899742872
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[22]/D,-2.117295140877657
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[23]/CDN,6.788528899742872
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[23]/D,-2.2431946225358357
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[24]/CDN,6.787101619735164
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[24]/D,-2.1208517391228328
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[25]/CDN,6.787101619735164
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[25]/D,-2.1365306569022704
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[26]/CDN,6.787101619735164
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[26]/D,-2.2669734572494016
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[27]/CDN,6.787101619735164
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[27]/D,-2.1244335991288
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[28]/CDN,6.787101619735164
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[28]/D,-2.12892569308007
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[29]/CDN,6.787101619735164
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[29]/D,-2.300000981151627
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[2]/CDN,6.789956179750581
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[2]/D,-1.9521508624010857
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[2]/SE,-1.942004533918134
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[2]/SI,-1.986908535600771
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[30]/CDN,6.788528899742872
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[30]/D,-2.114090176811509
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[31]/CDN,6.788528899742872
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[31]/D,-2.1112823721689655
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[32]/CDN,6.828492739958703
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[32]/D,-2.025777789949959
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[33]/CDN,6.828492739958703
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[33]/D,-2.052690196217626
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[34]/CDN,6.828492739958703
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[34]/D,-2.0274327683254696
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[35]/CDN,6.828492739958703
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[35]/D,-2.0479203757540856
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[36]/CDN,6.92126594045974
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[36]/D,-1.932122858343043
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[37]/CDN,6.92126594045974
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[37]/D,-1.9336210158195528
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[38]/CDN,6.828492739958703
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[38]/D,-2.063271072788696
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[39]/CDN,6.828492739958703
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[39]/D,-2.0588617098810613
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[3]/CDN,6.9069931403826565
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[3]/D,-1.9527552237452235
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[40]/CDN,6.828492739958703
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[40]/D,-2.0510820313219322
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[41]/CDN,6.828492739958703
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[41]/D,-2.0537172747026538
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[42]/CDN,6.828492739958703
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[42]/D,-2.410006534863579
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[43]/CDN,6.828492739958703
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[43]/D,-2.428945719153645
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[44]/CDN,6.828492739958703
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[44]/D,-2.3708014231701102
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[45]/CDN,6.828492739958703
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[45]/D,-2.4289208940687996
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[46]/CDN,6.827065459950996
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[46]/D,-2.397933903513349
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[47]/CDN,6.827065459950996
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[47]/D,-2.4190882855048694
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[48]/CDN,6.827065459950996
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[48]/D,-2.1844089887614353
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[49]/CDN,6.825638179943287
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[49]/D,-2.0555504490899392
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[4]/CDN,6.9069931403826565
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[4]/D,-1.9511173470019547
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[50]/CDN,6.824210899935579
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[50]/D,-2.0685718535274753
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[51]/CDN,6.825638179943287
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[51]/D,-2.4194672649657343
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[52]/CDN,6.825638179943287
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[52]/D,-2.062749064110044
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[53]/CDN,6.825638179943287
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[53]/D,-2.314678955621956
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[54]/CDN,6.824210899935579
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[54]/D,-2.406220889095692
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[55]/CDN,6.824210899935579
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[55]/D,-2.446067853095663
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[56]/CDN,6.824210899935579
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[56]/D,-2.4148040897071232
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[57]/CDN,6.824210899935579
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[57]/D,-2.4669970709981315
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[58]/CDN,6.824210899935579
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[20]/CDN,6.911274980405782
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[58]/D,-2.2111608598610046
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[59]/CDN,6.824210899935579
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[59]/D,-2.4631477782806175
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[5]/CDN,6.9069931403826565
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[5]/D,-1.9529531834900697
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[60]/CDN,6.824210899935579
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[60]/D,-2.431584644813681
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[61]/CDN,6.824210899935579
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[61]/D,-2.520801038682056
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[62]/CDN,6.827065459950996
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[62]/D,-2.4703991434229517
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[63]/CDN,6.827065459950996
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[63]/D,-2.505916397712078
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[6]/CDN,6.9069931403826565
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[6]/D,-1.9666541200825294
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[7]/CDN,6.9069931403826565
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[7]/D,-1.9630122933980165
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[8]/CDN,6.789956179750581
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[8]/D,-2.1102634998357295
/rst_ni,cs_registers_i_minstret_counter_i_counter_q_reg[9]/CDN,6.789956179750581
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[9]/D,-2.1116346115319815
id_stage_i_controller_i_ctrl_fsm_cs_reg[3]/CP,cs_registers_i_priv_lvl_q_reg[0]/D,-1.8710818257269994
/rst_ni,cs_registers_i_priv_lvl_q_reg[0]/SDN,6.922693220467448
id_stage_i_controller_i_ctrl_fsm_cs_reg[3]/CP,cs_registers_i_priv_lvl_q_reg[1]/D,-1.7698458677019713
/rst_ni,cs_registers_i_priv_lvl_q_reg[1]/SDN,6.922693220467448
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[0]/D,-2.3537405889189373
/rst_ni,cs_registers_i_u_dcsr_csr_rdata_q_reg[0]/SDN,6.757128739573291
/rst_ni,cs_registers_i_u_dcsr_csr_rdata_q_reg[11]/CDN,6.757128739573291
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[11]/D,-2.007971156027127
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[11]/SE,-2.1076224432498116
cs_registers_i_u_dcsr_csr_rdata_q_reg[11]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[11]/SI,-0.3809742627014674
/rst_ni,cs_registers_i_u_dcsr_csr_rdata_q_reg[12]/CDN,6.757128739573291
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[12]/D,-1.9547166014274073
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[12]/SE,-2.1076224432498116
cs_registers_i_u_dcsr_csr_rdata_q_reg[12]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[12]/SI,0.5641280403084892
/rst_ni,cs_registers_i_u_dcsr_csr_rdata_q_reg[13]/CDN,6.757128739573291
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[13]/D,-2.7332597102062413
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[13]/SE,-2.1076224432498116
cs_registers_i_u_dcsr_csr_rdata_q_reg[13]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[13]/SI,-0.4401551132582182
/rst_ni,cs_registers_i_u_dcsr_csr_rdata_q_reg[15]/CDN,6.757128739573291
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[15]/D,-2.0519153335744273
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[15]/SE,-2.10904972325752
cs_registers_i_u_dcsr_csr_rdata_q_reg[15]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[15]/SI,0.5358890265855005
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[1]/D,-2.3568818896089634
/rst_ni,cs_registers_i_u_dcsr_csr_rdata_q_reg[1]/SDN,6.757128739573291
/rst_ni,cs_registers_i_u_dcsr_csr_rdata_q_reg[2]/CDN,6.757128739573291
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[2]/D,-2.004257585496975
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[2]/SE,-2.1076224432498116
cs_registers_i_u_dcsr_csr_rdata_q_reg[2]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[2]/SI,-0.14936436702765832
/rst_ni,cs_registers_i_u_dcsr_csr_rdata_q_reg[6]/CDN,6.915556820428906
id_stage_i_controller_i_ctrl_fsm_cs_reg[0]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[6]/D,-1.6787139708953842
if_stage_i_instr_rdata_alu_id_o_reg[13]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[6]/SE,-2.006858274251116
cs_registers_i_u_dcsr_csr_rdata_q_reg[6]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[6]/SI,0.14266986676707782
/rst_ni,cs_registers_i_u_dcsr_csr_rdata_q_reg[7]/CDN,6.915556820428906
id_stage_i_controller_i_ctrl_fsm_cs_reg[0]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[7]/D,-1.7373919939291134
if_stage_i_instr_rdata_alu_id_o_reg[13]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[7]/SE,-2.006858274251116
cs_registers_i_u_dcsr_csr_rdata_q_reg[7]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[7]/SI,0.2591592151989772
/rst_ni,cs_registers_i_u_dcsr_csr_rdata_q_reg[8]/CDN,6.915556820428906
id_stage_i_controller_i_ctrl_fsm_cs_reg[0]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[8]/D,-1.7286744091863784
if_stage_i_instr_rdata_alu_id_o_reg[13]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[8]/SE,-2.006858274251116
cs_registers_i_u_dcsr_csr_rdata_q_reg[8]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[8]/SI,0.20216934777580464
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[10]/CDN,6.909847700398073
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[10]/D,-1.9516239397873991
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[11]/CDN,6.909847700398073
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[11]/D,-1.8382137395668265
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[12]/CDN,6.909847700398073
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[12]/D,-1.7771329997082526
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[13]/CDN,6.909847700398073
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[13]/D,-2.6990058261298846
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[14]/CDN,6.909847700398073
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[14]/D,-1.8986807641145549
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[15]/CDN,6.909847700398073
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[15]/D,-1.9239898176716212
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[16]/CDN,6.911274980405782
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[16]/D,-2.006930666676866
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[17]/CDN,6.909847700398073
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[17]/D,-2.0620907790829297
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[18]/CDN,6.908420420390366
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[18]/D,-2.082174675312064
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[19]/CDN,6.909847700398073
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[19]/D,-1.8896140576288798
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[1]/CDN,6.909847700398073
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[1]/D,-1.8267009860502461
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[20]/D,-2.4190851204571753
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[21]/CDN,6.908420420390366
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[21]/D,-2.1354863602415084
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[22]/CDN,6.908420420390366
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[22]/D,-1.9153556242565641
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[23]/CDN,6.909847700398073
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[23]/D,-2.0020038563804827
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[24]/CDN,6.908420420390366
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[24]/D,-1.9319301138219136
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[25]/CDN,6.909847700398073
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[25]/D,-1.832607480931086
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[26]/CDN,6.908420420390366
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[26]/D,-2.0319301964147685
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[27]/CDN,6.909847700398073
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[27]/D,-1.9598263776911495
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[28]/CDN,6.908420420390366
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[28]/D,-1.7864408991346905
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[29]/CDN,6.908420420390366
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[29]/D,-2.0613604854373535
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[2]/CDN,6.908420420390366
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[2]/D,-1.8238530553445051
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[30]/CDN,6.911274980405782
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[30]/D,-2.428351863400834
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[31]/CDN,6.909847700398073
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[31]/D,-1.9179703471343985
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[3]/CDN,6.909847700398073
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[3]/D,-1.8091156369253425
/rst_ni,cs_registers_i_u_depc_csr_rdata_q_reg[4]/CDN,6.908420420390366
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[4]/D,-1.8326753843061323
